symbol,side,type,quantity,limit_price
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
DOT,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
MATIC,BUY,MARKET,50,0
